village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET,slope_radians,landslide_exposure,slope_risk_class,total_population,total_households,sc_st_population_share_pct,population_density_per_ha,geo_area_ha,pct_net_sown,irrigation_coverage_pct,road_connectivity_score,drainage_quality_score,nearest_town_dist_km,slope_x_lineament,slope_x_rain,elevation_x_slope,drainage_x_slope,bare_slope_risk,forest_protection,rain_per_slope
519945,Rahkui,Vaghodia,22.408263,73.335659,0.0,2.96,6.25,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.626,0.2356194490192344,626.0,Gentle,773.0,169.0,80.6,2.534,305.0,79.28,62.24,2,1,16.0,15.93,14658.3,1350.0,0.0135,39.96,0.0,79.83823529411765
519946,Ganeshpura,Vaghodia,22.402363,73.274967,0.0,0.0,5.09,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.605,0.2199114857512855,605.0,Gentle,981.0,204.0,40.06,1.666,589.0,81.66,51.98,2,1,16.0,13.986,13658.4,1228.5,0.0126,0.0,0.0,85.35433070866142
519944,Amrutpura,Vaghodia,22.398513,73.352163,0.0,1.9,3.42,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.594,0.212057504117311,594.0,Gentle,409.0,88.0,90.46,1.561,262.0,59.7,100.0,1,1,15.0,13.0005,13170.6,1123.875,0.0,23.085,0.0,88.48979591836735
519947,Bhaniyara,Vaghodia,22.393587,73.264179,0.0,2.45,5.05,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.593,0.212057504117311,593.0,Gentle,1796.0,405.0,26.28,2.595,692.0,86.58,55.83,3,1,13.0,13.0005,13104.99,1123.875,0.012150000000000001,29.767500000000002,0.0,88.04897959183673
519954,Jafarpura,Vaghodia,22.389601,73.367701,0.0,7.48,10.2,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.604,0.2199114857512855,604.0,Gentle,358.0,81.0,53.35,2.452,146.0,78.23,100.0,1,1,18.0,13.986,13545.0,1197.0,0.0,94.248,0.0,84.64566929133859
519952,Intoli,Vaghodia,22.38544,73.332133,0.0,6.17,11.89,92.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.602,0.2199114857512855,602.0,Gentle,1060.0,204.0,2.92,4.69,226.0,78.41,56.18,2,1,12.0,13.986,13408.92,1165.5,0.0126,77.74199999999999,0.0,83.79527559055119
519953,Rasulabad,Vaghodia,22.379755,73.345826,0.0,0.0,0.38,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.583,0.2042035224833365,583.0,Gentle,2279.0,453.0,43.97,2.185,1043.0,89.64,48.18,3,1,16.0,12.168,12598.56,1053.0,0.0,0.0,0.0,91.2542372881356
519957,Rayan Talavadi,Vaghodia,22.369731,73.378642,0.0,1.37,4.58,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1067.8,0.0,0,0.592,0.212057504117311,592.0,Gentle,1597.0,336.0,24.67,2.442,654.0,66.26,59.91,1,1,15.0,13.0005,12973.77,1123.875,0.0,16.645500000000002,0.0,87.16734693877551
519948,Bhaupura,Vaghodia,22.379426,73.279252,0.0,9.29,4.02,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615,0.22776546738526,615.0,Gentle,663.0,143.0,28.21,2.046,324.0,82.97,69.03,3,1,15.0,14.876999999999999,14193.18,1272.375,0.01305,121.2345,0.0,82.70722433460075
519951,Sakariya,Vaghodia,22.370251,73.321545,0.0,1.66,5.21,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.594,0.212057504117311,594.0,Gentle,654.0,163.0,62.84,1.546,423.0,86.73,65.57,2,1,12.0,13.0005,13126.86,1123.875,0.012150000000000001,20.169,0.0,88.19591836734695
519949,Kumetha,Vaghodia,22.36591,73.282281,0.0,4.52,3.48,90.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.594,0.212057504117311,594.0,Gentle,1595.0,298.0,18.06,2.058,775.0,84.39,61.16,2,1,12.0,13.0005,13148.730000000001,1093.5,0.0,54.918,0.0,88.34285714285714
519958,Morlipura,Vaghodia,22.361659,73.295115,0.0,2.54,5.09,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.625,0.2356194490192344,625.0,Gentle,993.0,209.0,17.72,2.52,394.0,84.99,85.63,2,1,9.0,15.93,14634.0,1350.0,0.0,34.29,0.0,79.70588235294117
519962,Raval,Vaghodia,22.347207,73.346467,0.0,2.18,4.6,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.627,0.2356194490192344,627.0,Gentle,2702.0,575.0,40.64,2.183,1238.0,79.82,100.0,3,1,9.0,15.93,14755.5,1350.0,0.0,29.430000000000003,0.0,80.36764705882354
519963,Sanoli,Vaghodia,22.346867,73.382726,0.0,0.19,6.39,100.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.615,0.22776546738526,615.0,Gentle,1202.0,250.0,50.42,1.164,1033.0,86.35,44.96,1,1,7.0,14.876999999999999,14146.2,1305.0,0.0,2.4795000000000003,0.0,82.43346007604562
519961,Nimetha,Vaghodia,22.346736,73.31377,0.0,0.0,7.36,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1087.6,0.05,0,0.637,0.2434734306532089,637.0,Gentle,2328.0,458.0,55.28,1.73,1346.0,91.23,75.47,2,1,12.0,17.019,15172.019999999999,1429.875,0.6975,0.0,0.0,77.40925266903915
519960,Jesangpura,Vaghodia,22.337236,73.288132,0.0,0.75,5.26,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.604,0.2199114857512855,604.0,Gentle,811.0,162.0,29.84,3.06,265.0,82.33,66.67,2,1,10.0,13.986,13567.679999999998,1197.0,0.0,9.45,0.0,84.78740157480316
519978,Chipad,Vaghodia,22.331109,73.336834,0.0,1.26,5.02,102.5,14.85,171.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.29,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.658,0.2591813939211579,658.0,Gentle,944.0,204.0,16.84,1.975,478.0,88.7,54.48,2,1,10.0,19.1565,16231.05,1522.125,0.01485,18.711,0.0,73.1103678929766
519984,Gajadra,Vaghodia,22.320324,73.360103,0.0,1.51,9.85,100.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.616,0.22776546738526,616.0,Gentle,1685.0,366.0,45.22,1.95,864.0,88.64,40.52,2,1,9.0,14.876999999999999,14240.160000000002,1305.0,0.01305,19.7055,0.0,82.9809885931559
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,0.0,1.67,5.86,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.594,0.212057504117311,594.0,Gentle,491.0,116.0,35.64,2.063,238.0,75.73,44.2,2,1,10.0,13.0005,13148.730000000001,1123.875,0.0,20.290499999999998,0.0,88.34285714285714
519959,Sikandarpura,Vaghodia,22.333964,73.270463,0.0,0.62,5.59,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.613,0.22776546738526,613.0,Gentle,2905.0,653.0,11.6,18.043,161.0,78.26,69.84,1,1,7.0,14.876999999999999,14028.75,1272.375,0.0,8.091000000000001,0.0,81.74904942965779
519982,Shripore Timbi,Vaghodia,22.316,73.300323,0.0,1.66,4.57,100.0,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.638,0.2434734306532089,638.0,Gentle,670.0,142.0,40.6,1.393,481.0,33.26,31.25,2,1,6.0,17.019,15297.569999999998,1395.0,0.013949999999999999,23.156999999999996,0.0,78.04982206405694
519977,Khandha,Vaghodia,22.325434,73.374753,0.0,1.94,6.37,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.616,0.22776546738526,616.0,Gentle,1128.0,223.0,52.3,2.93,385.0,90.58,15.29,2,1,6.0,14.876999999999999,14263.650000000001,1272.375,0.0,25.317,0.0,83.11787072243345
519976,Nava Ajva,Vaghodia,22.323725,73.395499,0.0,2.35,5.01,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.605,0.2199114857512855,605.0,Gentle,869.0,200.0,46.61,1.36,639.0,86.07,7.27,2,1,4.0,13.986,13635.72,1197.0,0.0,29.61,0.0,85.21259842519686
519980,Bakrol,Vaghodia,22.323132,73.284063,0.0,0.88,3.53,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.626,0.2356194490192344,626.0,Gentle,1017.0,190.0,49.26,1.496,680.0,90.88,50.16,2,1,6.0,15.93,14706.900000000001,1350.0,0.0,11.88,0.0,80.1029411764706
520006,Ropa,Vaghodia,22.267676,73.333045,0.0,2.31,4.62,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.596,0.212057504117311,596.0,Gentle,633.0,127.0,30.02,3.659,173.0,84.39,61.64,0,1,13.0,13.0005,13367.43,1123.875,0.012150000000000001,28.0665,0.0,89.81224489795919
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,0.0,0.0,5.02,105.0,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.637,0.2434734306532089,637.0,Gentle,458.0,101.0,22.27,2.091,219.0,89.95,51.27,2,1,11.0,17.019,15247.349999999999,1464.75,0.013949999999999999,0.0,0.0,77.79359430604983
519981,Hanumanpura,Vaghodia,22.315167,73.270079,0.0,0.0,5.58,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.595,0.212057504117311,595.0,Gentle,504.0,121.0,41.47,2.008,251.0,84.06,52.13,2,1,6.0,13.0005,13258.080000000002,1123.875,0.0,0.0,0.0,89.07755102040817
520000,Alva,Vaghodia,22.308185,73.32646,0.0,3.4,4.63,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.605,0.2199114857512855,605.0,Gentle,2066.0,415.0,22.07,3.183,649.0,87.5,70.55,2,1,10.0,13.986,13658.4,1228.5,0.0126,42.839999999999996,0.0,85.35433070866142
520001,Amodar,Vaghodia,22.298566,73.303627,0.0,1.19,4.76,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.635,0.2434734306532089,635.0,Gentle,1591.0,348.0,21.43,4.749,335.0,86.61,100.0,3,1,4.0,17.019,15021.359999999999,1429.875,0.013949999999999999,16.600499999999997,0.0,76.64056939501779
520007,Limda,Vaghodia,22.283762,73.362083,0.0,1.14,4.8,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.564,0.1884955592153876,564.0,Gentle,2608.0,574.0,54.68,2.981,875.0,94.06,58.32,3,1,5.0,10.368,11823.84,918.0000000000001,0.0108,12.312,0.0,100.44036697247705
519999,Kamlapura,Vaghodia,22.287513,73.334125,0.0,1.38,4.5,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.595,0.212057504117311,595.0,Gentle,433.0,81.0,66.97,1.498,289.0,92.39,63.67,2,1,10.0,13.0005,13214.34,1123.875,0.012150000000000001,16.767,0.0,88.78367346938775
519998,Dattapura,Vaghodia,22.290134,73.350391,0.0,0.72,3.6,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.594,0.212057504117311,594.0,Gentle,40.0,10.0,50.0,0.305,131.0,74.82,48.08,1,0,6.0,13.0005,13170.6,1123.875,0.012150000000000001,8.748,0.0,88.48979591836735
520003,Pipaliya,Vaghodia,22.286007,73.31567,0.0,1.89,5.36,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583,0.2042035224833365,583.0,Gentle,1320.0,291.0,56.29,2.082,634.0,87.7,16.01,3,1,8.0,12.168,12598.56,1053.0,0.0117,22.112999999999996,0.0,91.2542372881356
520002,Pavlepur,Vaghodia,22.284299,73.289908,0.0,4.19,2.84,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.594,0.212057504117311,594.0,Gentle,1313.0,308.0,38.23,1.966,668.0,86.55,62.18,3,1,4.0,13.0005,13148.730000000001,1123.875,0.012150000000000001,50.908500000000004,0.0,88.34285714285714
520008,Madheli,Vaghodia,22.265344,73.374207,0.0,1.82,4.68,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.586,0.2042035224833365,586.0,Gentle,2057.0,434.0,37.72,2.345,877.0,89.05,33.29,3,1,8.0,12.168,12851.28,1053.0,0.0117,21.294,0.0,93.08474576271188
520004,Umarva,Vaghodia,22.269155,73.310472,0.0,2.12,3.64,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615,0.22776546738526,615.0,Gentle,1090.0,265.0,34.95,1.652,660.0,91.52,74.5,1,1,9.0,14.876999999999999,14193.18,1239.75,0.01305,27.666000000000004,0.0,82.70722433460075
520005,Mastupura,Vaghodia,22.258596,73.318803,0.0,2.53,6.33,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.596,0.212057504117311,596.0,Gentle,487.0,131.0,62.63,2.064,236.0,83.12,84.26,2,1,13.0,13.0005,13367.43,1123.875,0.0,30.7395,0.0,89.81224489795919
520019,Falod,Vaghodia,22.251891,73.393337,0.0,2.7,5.95,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.629,0.2356194490192344,629.0,Gentle,1903.0,422.0,23.7,5.143,370.0,85.41,47.47,2,1,8.0,15.93,14974.2,1350.0,0.0135,36.45,0.0,81.55882352941177
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,2.89,4.495,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.563,0.1884955592153876,563.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,10.368,11726.64,918.0000000000001,0.0,31.212000000000003,0.0,99.61467889908256
519906,Nandesari,Vadodara Rural,22.41435,73.095614,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,8290.0,1717.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519909,Bajwa,Vadodara Rural,22.366252,73.140935,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,9611.0,1906.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519907,Ranoli,Vadodara Rural,22.398552,73.131306,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,11726.0,2511.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519908,Karachiya,Vadodara Rural,22.379471,73.131637,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,7103.0,1565.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,0.0,2.89,4.495,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.639,0.2434734306532089,639.0,Gentle,3417.0,884.0,,,0.0,,,0,0,0.0,17.019,15398.009999999998,1429.875,0.013949999999999999,40.3155,0.0,78.56227758007118
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,0.0,2.89,4.495,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.587,0.2042035224833365,587.0,Gentle,3679.0,833.0,,,0.0,,,0,0,0.0,12.168,12935.519999999999,1053.0,0.0117,33.813,0.0,93.69491525423729
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,2242.0,574.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,1951.0,603.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519911,Undera,Vadodara Rural,22.343372,73.137039,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,16902.0,3434.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,0.0,0.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,0.0,0.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,0.0,0.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,2.89,4.495,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.638,0.2434734306532089,638.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,17.019,15322.68,1429.875,0.013949999999999999,40.3155,0.0,78.1779359430605
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,2.89,4.495,102.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1107.4,0.0,0,0.608,0.2199114857512855,608.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,13.986,13953.240000000002,1291.5,0.0,36.414,0.0,87.1968503937008
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,2.89,4.495,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.629,0.2356194490192344,629.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,15.93,14949.900000000001,1350.0,0.0135,39.015,0.0,81.4264705882353
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,2.89,4.495,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.002,0,0.586,0.2042035224833365,586.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,12.168,12851.28,1053.0,0.0234,33.813,0.0,93.08474576271188
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,0.0,0.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0002,0.5780000000000001,0.0,2833.333333333333
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,0.0,2.89,4.495,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.596,0.212057504117311,596.0,Gentle,4929.0,1081.0,,,0.0,,,0,0,0.0,13.0005,13345.560000000001,1123.875,0.012150000000000001,35.1135,0.0,89.66530612244898
520022,Jarod CT,Vaghodia,22.429672,73.332882,0.0,2.89,4.495,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.613,0.22776546738526,613.0,Gentle,7200.0,1601.0,,,0.0,,,0,0,0.0,14.876999999999999,13958.279999999999,1272.375,0.0,37.7145,0.0,81.33840304182509
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286,0.0034906585039886,286.0,Flat,16604.0,3604.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0,0.5780000000000001,0.0,2833.333333333333
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,0.0,2.89,4.495,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615,0.22776546738526,615.0,Gentle,248.0,60.0,,,0.0,,,0,0,0.0,14.876999999999999,14193.18,1272.375,0.01305,37.7145,0.0,82.70722433460075
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,2.89,4.495,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.574,0.196349540849362,574.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,11.25,12255.750000000002,984.375,0.01125,32.5125,0.0,95.98237885462557
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,2.89,4.495,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.577,0.196349540849362,577.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,11.25,12437.999999999998,984.375,0.01125,32.5125,0.0,97.40969162995594
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,2.89,4.495,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286,0.0034906585039886,286.0,Flat,0.0,0.0,,,0.0,,,0,0,0.0,0.024,170.0,5.0,0.0,0.5780000000000001,0.0,2833.333333333333
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,2.89,4.495,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.564,0.1884955592153876,564.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,10.368,11765.520000000002,918.0000000000001,0.0,31.212000000000003,0.0,99.94495412844037
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,2.89,4.495,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.607,0.2199114857512855,607.0,Gentle,0.0,0.0,,,0.0,,,0,0,0.0,13.986,13862.52,1197.0,0.0,36.414,0.0,86.62992125984253
520943,Bamboj,Dabhoi,22.211975,73.457983,3.88,4.6,5.18,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.59,0.212057504117311,590.0,Gentle,1331.0,289.0,33.66,1.915,695.0,86.33,83.33,2,0,20.0,13.0005,13301.82,1123.875,0.012150000000000001,55.89,0.316734693877551,89.37142857142857
520945,Lunadra,Dabhoi,22.206681,73.479518,4.96,0.0,4.96,95.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.608,0.22776546738526,608.0,Gentle,245.0,55.0,71.02,1.017,241.0,85.12,51.46,2,1,17.0,14.876999999999999,14263.650000000001,1239.75,0.01305,0.0,0.37718631178707224,83.11787072243345
