village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,pct_non_agri_builtup,irrigation_coverage_pct,cover_management_index_C_proxy,slope_deg_EXTERNAL_TOFILL,slope_length_m_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,soil_erodibility_K_EXTERNAL_TOFILL,rainfall_erosivity_R_EXTERNAL_TOFILL,support_practice_P_EXTERNAL_TOFILL,erosion_risk_score_TARGET,slope_steepness,rainfall_erosivity_calc,soil_resistance,vegetation_cover,bare_soil_ratio,erosion_risk_category
519809,Tundav,Savli,22.482954,73.20198,1431.0,3.42,2.73,84.7,0.0,1.4,7.76,49.92,0.281,11.25,185.0,Alluvial Loamy Soil,0.281,469.2,0.75,0.98,0.19509032201612825,469.2,3.4364261168384878,4.82,2.73,Very High
519804,Adalwada,Savli,22.483591,73.353783,578.0,0.0,1.38,62.13,1.38,4.3,30.81,96.67,0.214,11.25,185.0,Alluvial Loamy Soil,0.311,467.9,0.9,0.98,0.19509032201612825,467.9,3.115264797507788,4.3,2.76,Very High
519807,Subhelav,Savli,22.48513,73.244201,444.0,0.0,2.25,69.37,0.0,4.95,23.42,38.96,0.236,11.25,185.0,Alluvial Loamy Soil,0.31,471.2,0.9,0.98,0.19509032201612825,471.2,3.125,4.95,2.25,Very High
519808,Paldi,Savli,22.480526,73.22466,327.0,0.0,0.92,88.65,0.0,2.76,7.67,36.33,0.278,12.15,195.8,Alluvial Loamy Soil,0.294,467.3,0.75,0.98,0.21047175982130567,467.3,3.2894736842105265,2.76,0.92,Very High
519822,Dhanora,Savli,22.46833,73.335342,281.0,0.0,12.15,74.31,5.56,4.86,3.12,83.18,0.373,11.7,190.4,Alluvial Loamy Soil,0.309,468.6,0.75,0.98,0.20278729535651246,468.6,3.134796238244514,4.86,17.71,Very High
519806,Chandranagar,Savli,22.474179,73.25903,517.0,0.0,5.61,72.15,0.0,0.0,22.24,53.62,0.267,12.15,195.8,Alluvial Loamy Soil,0.303,468.6,0.75,0.98,0.21047175982130567,468.6,3.194888178913738,0.0,5.61,Very High
519814,Lamdapura,Savli,22.468742,73.226131,324.0,0.0,0.0,87.04,0.0,5.25,7.72,46.1,0.269,11.7,190.4,Alluvial Loamy Soil,0.284,465.3,0.75,0.98,0.20278729535651246,465.3,3.4013605442176873,5.25,0.0,Very High
519813,Manjusar,Savli,22.443886,73.19595,1405.0,0.0,4.91,58.08,0.0,0.64,36.37,87.75,0.219,11.25,185.0,Alluvial Loamy Soil,0.293,477.7,0.9,0.98,0.19509032201612825,477.7,3.3003300330033003,0.64,4.91,Very High
519816,Alindra,Savli,22.453463,73.236236,842.0,0.0,0.37,94.49,0.0,1.35,3.79,44.04,0.289,12.15,195.8,Alluvial Loamy Soil,0.292,469.2,0.75,0.98,0.21047175982130567,469.2,3.3112582781456954,1.35,0.37,Very High
519819,Khokhar,Savli,22.458132,73.261182,345.0,0.0,2.02,73.7,0.0,12.43,11.85,34.51,0.258,13.05,206.6,Alluvial Loamy Soil,0.309,471.2,0.75,0.98,0.2258012668691037,471.2,3.134796238244514,12.43,2.02,Very High
519812,Kunpad,Savli,22.456832,73.177151,525.0,0.0,1.33,90.29,0.0,4.38,4.0,42.19,0.289,12.6,201.2,Alluvial Loamy Soil,0.296,482.9,0.75,0.98,0.21814324139654254,482.9,3.2679738562091503,4.38,1.33,Very High
519823,Haripura,Savli,22.455581,73.339935,660.0,0.0,3.23,65.81,22.07,3.77,5.11,51.12,0.365,11.25,185.0,Alluvial Loamy Soil,0.303,469.2,0.9,0.98,0.19509032201612825,469.2,3.194888178913738,3.77,25.3,Very High
519821,Garadhiya,Savli,22.452432,73.313987,493.0,0.0,2.23,80.32,0.0,8.92,7.1,66.33,0.274,12.15,195.8,Alluvial Loamy Soil,0.3,473.1,0.75,0.98,0.21047175982130567,473.1,3.2258064516129035,8.92,2.23,Very High
519815,Zumkal,Savli,22.450561,73.219561,222.0,0.0,0.9,91.44,0.0,4.95,2.7,34.48,0.29,11.7,190.4,Alluvial Loamy Soil,0.29,467.9,0.75,0.98,0.20278729535651246,467.9,3.3333333333333335,4.95,0.9,Very High
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,486.0,0.0,8.85,84.16,0.0,2.67,4.32,88.02,0.336,11.7,190.4,Alluvial Loamy Soil,0.296,467.9,0.75,0.98,0.20278729535651246,467.9,3.2679738562091503,2.67,8.85,Very High
519739,Gulabpura Shihora,Savli,22.632917,73.293216,238.0,0.0,57.38,42.62,0.0,0.0,0.0,69.31,0.644,11.7,190.4,Alluvial Loamy Soil,0.297,469.2,0.9,0.98,0.20278729535651246,469.2,3.257328990228013,0.0,57.38,Very High
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,360.0,0.0,35.0,60.28,0.0,0.0,4.72,87.56,0.496,12.15,195.8,Alluvial Loamy Soil,0.301,469.2,0.9,0.98,0.21047175982130567,469.2,3.215434083601286,0.0,35.0,Very High
519743,Parthampura Shihora,Savli,22.614948,73.270947,825.0,0.0,6.55,78.42,0.0,7.39,1.94,26.12,0.305,12.6,201.2,Alluvial Loamy Soil,0.293,466.0,0.75,0.98,0.21814324139654254,466.0,3.3003300330033003,7.39,6.55,Very High
519754,Dungripura Shihora,Savli,22.603431,73.264854,173.0,0.0,30.64,65.9,0.0,0.0,3.47,87.72,0.473,11.7,190.4,Alluvial Loamy Soil,0.294,467.9,0.9,0.98,0.20278729535651246,467.9,3.2894736842105265,0.0,30.64,Very High
519820,Vemar,Savli,22.469814,73.281217,837.0,0.0,3.7,84.11,0.0,7.89,4.3,4.69,0.297,12.6,201.2,Alluvial Loamy Soil,0.305,468.6,0.75,0.98,0.21814324139654254,468.6,3.1746031746031744,7.89,3.7,Very High
519928,Bodidra,Vaghodia,22.478356,73.379884,583.0,0.0,1.03,79.38,0.0,5.15,14.43,45.45,0.255,11.7,190.4,Alluvial Loamy Soil,0.293,469.2,0.75,0.98,0.20278729535651246,469.2,3.3003300330033003,5.15,1.03,Very High
519934,Paldi,Vaghodia,22.455265,73.359683,573.0,0.0,2.3,49.67,11.84,7.89,28.29,59.6,0.253,10.8,179.6,Alluvial Loamy Soil,0.303,471.2,0.9,0.98,0.18738131458572463,471.2,3.194888178913738,7.89,14.14,Very High
519933,Asoj,Vaghodia,22.458691,73.390985,638.0,0.0,3.3,74.66,8.7,4.8,8.55,62.25,0.313,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.75,0.039,0.003490651415223732,387.6,6.25,4.8,12.0,Low
253247,Savli,Savli,22.568753,73.224165,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519688,Udalpur,Desar,22.802194,73.396022,391.0,0.0,5.38,70.51,0.0,4.1,20.0,58.91,0.266,11.25,185.0,Alluvial Loamy Soil,0.347,467.9,0.75,0.98,0.19509032201612825,467.9,2.801120448179272,4.1,5.38,Very High
519691,Jambu Goral,Desar,22.775084,73.333488,1414.0,0.0,16.47,78.8,0.0,1.2,3.53,80.72,0.386,11.25,185.0,Alluvial Loamy Soil,0.332,467.3,0.75,0.98,0.19509032201612825,467.3,2.923976608187134,1.2,16.47,Very High
519692,Varsada,Desar,22.762475,73.300533,2098.0,0.0,8.67,84.7,0.0,3.53,3.1,49.97,0.337,11.7,190.4,Alluvial Loamy Soil,0.31,471.8,0.75,0.98,0.20278729535651246,471.8,3.125,3.53,8.67,Very High
519701,Vejpur,Desar,22.742463,73.36421,2792.0,0.0,0.11,88.36,0.0,4.69,6.84,89.21,0.273,12.6,201.2,Alluvial Loamy Soil,0.331,465.3,0.75,0.98,0.21814324139654254,465.3,2.9325513196480935,4.69,0.11,Very High
519693,Waghpura,Desar,22.760329,73.26441,86.0,0.0,41.38,55.17,0.0,2.3,1.15,47.92,0.541,10.8,179.6,Alluvial Loamy Soil,0.298,467.3,0.9,0.98,0.18738131458572463,467.3,3.2467532467532467,2.3,41.38,Very High
519694,Tansiya,Desar,22.750929,73.274869,154.0,0.0,3.85,74.62,0.0,17.69,3.85,46.39,0.285,10.35,174.2,Alluvial Loamy Soil,0.295,469.9,0.75,0.98,0.17966074859319253,469.9,3.278688524590164,17.69,3.85,Very High
519699,Desar,Desar,22.724372,73.31478,1710.0,0.0,0.76,81.06,0.23,0.12,17.83,85.58,0.252,11.25,185.0,Alluvial Loamy Soil,0.304,469.9,0.75,0.98,0.19509032201612825,469.9,3.1847133757961785,0.12,0.99,Very High
519695,Himmatpura,Desar,22.742906,73.278312,268.0,0.0,23.51,73.51,0.0,1.49,1.49,59.9,0.434,11.25,185.0,Alluvial Loamy Soil,0.296,466.6,0.75,0.98,0.19509032201612825,466.6,3.2679738562091503,1.49,23.51,Very High
519696,Dungripura I,Desar,22.739024,73.271448,179.0,0.0,24.73,64.52,0.0,0.0,4.3,75.0,0.416,10.8,179.6,Alluvial Loamy Soil,0.309,469.2,0.9,0.98,0.18738131458572463,469.2,3.134796238244514,0.0,24.73,Very High
519700,Valavav,Desar,22.723502,73.331573,492.0,0.0,0.81,83.74,0.0,2.85,12.6,78.88,0.263,12.6,201.2,Alluvial Loamy Soil,0.309,468.6,0.75,0.98,0.21814324139654254,468.6,3.134796238244514,2.85,0.81,Very High
519697,Intvad,Desar,22.7274,73.271766,817.0,0.0,41.86,55.57,0.0,0.0,2.57,44.05,0.543,11.25,185.0,Alluvial Loamy Soil,0.31,462.0,0.9,0.98,0.19509032201612825,462.0,3.125,0.0,41.86,Very High
519702,Jesar Gopari,Desar,22.707522,73.377173,457.0,0.0,5.91,86.43,0.0,3.5,4.16,96.2,0.318,11.7,190.4,Alluvial Loamy Soil,0.336,467.3,0.75,0.98,0.20278729535651246,467.3,2.890173410404624,3.5,5.91,Very High
519704,Kadachhala,Desar,22.70282,73.329977,647.0,0.0,6.29,85.58,1.53,0.92,5.67,73.3,0.324,12.15,195.8,Alluvial Loamy Soil,0.305,467.3,0.75,0.98,0.21047175982130567,467.3,3.1746031746031744,0.92,7.82,Very High
519703,Vaktapura,Desar,22.698117,73.353822,389.0,0.0,38.56,59.38,0.0,0.0,2.06,86.58,0.525,10.8,179.6,Alluvial Loamy Soil,0.306,469.9,0.9,0.98,0.18738131458572463,469.9,3.1645569620253164,0.0,38.56,Very High
519705,Manekla,Desar,22.704202,73.274686,137.0,0.0,17.65,78.68,0.0,0.0,3.68,51.4,0.395,11.25,185.0,Alluvial Loamy Soil,0.305,464.7,0.75,0.98,0.19509032201612825,464.7,3.1746031746031744,0.0,17.65,Very High
519706,Moti Varnoli,Desar,22.692163,73.274425,158.0,0.0,8.86,74.68,0.0,10.13,6.33,84.75,0.319,12.15,195.8,Alluvial Loamy Soil,0.295,467.9,0.75,0.98,0.21047175982130567,467.9,3.278688524590164,10.13,8.86,Very High
519712,Pipalchhat Vanto,Desar,22.694689,73.38464,85.0,0.0,22.35,75.29,0.0,0.0,2.35,53.12,0.427,11.7,190.4,Alluvial Loamy Soil,0.332,472.5,0.75,0.98,0.20278729535651246,472.5,2.923976608187134,0.0,22.35,Very High
519707,Nani Varnoli,Desar,22.691971,73.291851,248.0,0.0,62.1,36.29,0.0,0.0,1.61,55.56,0.668,12.6,201.2,Alluvial Loamy Soil,0.293,461.4,0.9,0.98,0.21814324139654254,461.4,3.3003300330033003,0.0,62.1,Very High
519711,Dolatpura,Desar,22.692905,73.367228,135.0,0.0,14.81,80.74,0.0,0.0,4.44,49.54,0.376,11.7,190.4,Alluvial Loamy Soil,0.332,468.6,0.75,0.98,0.20278729535651246,468.6,2.923976608187134,0.0,14.81,Very High
519713,Rampuri Narpuri,Desar,22.6889,73.381596,80.0,0.0,17.5,80.0,0.0,0.0,2.5,53.12,0.397,11.25,185.0,Alluvial Loamy Soil,0.328,468.6,0.75,0.98,0.19509032201612825,468.6,2.9585798816568047,0.0,17.5,Very High
519708,Chhalier,Desar,22.690042,73.310529,815.0,0.0,11.17,88.22,0.0,0.0,0.61,43.12,0.365,11.7,190.4,Alluvial Loamy Soil,0.29,465.3,0.75,0.98,0.20278729535651246,465.3,3.3333333333333335,0.0,11.17,Very High
519710,Ghemalpura,Desar,22.688546,73.3522,116.0,0.0,8.62,82.76,0.0,0.0,8.62,72.92,0.326,10.8,179.6,Alluvial Loamy Soil,0.306,471.8,0.75,0.98,0.18738131458572463,471.8,3.1645569620253164,0.0,8.62,Very High
519709,Vankaneda,Desar,22.689375,73.342643,223.0,0.0,8.07,83.86,0.0,0.0,8.07,74.87,0.324,11.25,185.0,Alluvial Loamy Soil,0.3,467.3,0.75,0.98,0.19509032201612825,467.3,3.2258064516129035,0.0,8.07,Very High
519718,Rajpur,Desar,22.681284,73.285408,355.0,0.0,53.73,40.68,0.0,0.31,5.28,76.34,0.606,11.25,185.0,Alluvial Loamy Soil,0.301,462.7,0.9,0.98,0.19509032201612825,462.7,3.215434083601286,0.31,53.73,Very High
519726,Pipalchhat,Desar,22.683959,73.394569,115.0,0.0,5.26,91.23,0.0,0.0,3.51,48.08,0.321,12.6,201.2,Alluvial Loamy Soil,0.33,466.0,0.75,0.98,0.21814324139654254,466.0,2.941176470588235,0.0,5.26,Very High
519714,Vadiya Pandu,Desar,22.681779,73.372321,146.0,0.0,42.47,50.0,0.0,0.0,7.53,52.05,0.532,12.15,195.8,Alluvial Loamy Soil,0.294,471.8,0.9,0.98,0.21047175982130567,471.8,3.2894736842105265,0.0,42.47,Very High
519715,Rajupura,Desar,22.678101,73.357688,215.0,0.0,20.83,74.54,0.93,0.0,3.7,49.69,0.417,11.25,185.0,Alluvial Loamy Soil,0.298,480.3,0.75,0.98,0.19509032201612825,480.3,3.2467532467532467,0.0,21.759999999999998,Very High
519716,Limdanu Muvadu,Desar,22.675546,73.343148,100.0,0.0,6.0,90.0,0.0,0.0,4.0,77.78,0.324,11.25,185.0,Alluvial Loamy Soil,0.294,467.9,0.75,0.98,0.19509032201612825,467.9,3.2894736842105265,0.0,6.0,Very High
519725,Pandu,Desar,22.67458,73.381692,239.0,0.0,10.46,71.13,0.0,0.84,17.57,52.94,0.309,11.7,190.4,Alluvial Loamy Soil,0.33,469.9,0.75,0.98,0.20278729535651246,469.9,2.941176470588235,0.84,10.46,Very High
519727,Sanpiya,Desar,22.676801,73.404608,148.0,0.0,1.36,63.27,0.0,0.0,2.04,48.39,0.202,12.6,201.2,Alluvial Loamy Soil,0.338,467.9,0.9,0.98,0.21814324139654254,467.9,2.8735632183908044,0.0,1.36,Very High
519719,Pratappura,Desar,22.67092,73.295452,197.0,0.0,35.03,50.25,0.0,10.66,4.06,100.0,0.482,12.6,201.2,Alluvial Loamy Soil,0.298,466.6,0.9,0.98,0.21814324139654254,466.6,3.2467532467532467,10.66,35.03,Very High
519698,Nani Varnoli Vanto,Desar,22.711908,73.279058,103.0,0.0,5.77,89.42,0.0,0.0,3.85,75.27,0.32,10.35,174.2,Alluvial Loamy Soil,0.305,464.7,0.75,0.98,0.17966074859319253,464.7,3.1746031746031744,0.0,5.77,Very High
519717,Kalyan Patelnu Muvadu,Desar,22.67911,73.317626,211.0,0.94,14.15,83.96,0.0,0.0,0.94,44.94,0.379,11.7,190.4,Alluvial Loamy Soil,0.292,469.9,0.75,0.98,0.20278729535651246,469.9,3.3112582781456954,0.94,14.15,Very High
519776,Singaniya,Savli,22.515372,73.408679,215.0,0.0,3.26,84.65,0.0,5.12,6.98,57.69,0.291,12.15,195.8,Alluvial Loamy Soil,0.309,469.2,0.75,0.98,0.21047175982130567,469.2,3.134796238244514,5.12,3.26,Very High
519775,Khakhariya,Savli,22.541527,73.404569,694.0,0.0,0.58,85.01,0.0,5.19,9.22,79.49,0.268,10.8,179.6,Alluvial Loamy Soil,0.295,465.3,0.75,0.98,0.18738131458572463,465.3,3.278688524590164,5.19,0.58,Very High
519929,Rajpura,Vaghodia,22.49415,73.408481,442.0,0.0,2.52,48.32,13.87,2.52,32.77,86.96,0.255,12.15,195.8,Alluvial Loamy Soil,0.298,469.9,0.9,0.98,0.21047175982130567,469.9,3.2467532467532467,2.52,16.39,Very High
519930,Sarnej,Vaghodia,22.479316,73.412146,635.0,0.0,2.68,66.46,0.0,5.35,18.9,47.39,0.232,13.05,206.6,Alluvial Loamy Soil,0.29,469.9,0.9,0.98,0.2258012668691037,469.9,3.3333333333333335,5.35,2.68,Very High
519932,Hansapura,Vaghodia,22.464653,73.405246,174.0,0.0,8.0,57.14,0.0,4.57,22.29,40.0,0.25,11.25,185.0,Alluvial Loamy Soil,0.299,468.6,0.9,0.98,0.19509032201612825,468.6,3.236245954692557,4.57,8.0,Very High
519931,Khandiwada,Vaghodia,22.45873,73.420955,225.0,0.0,20.89,73.33,0.0,0.0,5.78,60.61,0.408,11.25,185.0,Alluvial Loamy Soil,0.295,469.9,0.75,0.98,0.19509032201612825,469.9,3.278688524590164,0.0,20.89,Very High
519729,Kaslapura,Desar,22.661765,73.412087,287.0,0.0,4.97,84.77,9.27,0.0,0.99,41.02,0.355,12.15,195.8,Alluvial Loamy Soil,0.337,469.2,0.75,0.98,0.21047175982130567,469.2,2.881844380403458,0.0,14.239999999999998,Very High
519689,Tulsigam,Desar,22.772278,73.398801,1399.0,0.0,0.21,88.14,0.0,2.07,9.57,85.9,0.269,13.05,206.6,Alluvial Loamy Soil,0.336,471.2,0.75,0.98,0.2258012668691037,471.2,2.890173410404624,2.07,0.21,Very High
519690,Vachchhesar,Desar,22.764564,73.401582,551.0,0.0,0.18,86.91,0.0,4.55,8.36,64.85,0.269,12.6,201.2,Alluvial Loamy Soil,0.328,466.6,0.75,0.98,0.21814324139654254,466.6,2.9585798816568047,4.55,0.18,Very High
519728,Mokampura,Desar,22.670578,73.41003,142.0,0.0,3.29,81.58,13.16,0.0,1.97,60.48,0.353,12.15,195.8,Alluvial Loamy Soil,0.334,470.5,0.75,0.98,0.21047175982130567,470.5,2.9069767441860463,0.0,16.45,Very High
