village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,male_population,female_population,sc_st_population_share_pct,population_density_per_ha,surface_water_exposure,river_canal_present,tank_pond_lake_present,drainage_quality_score,road_connectivity_score,healthcare_access_score,nearest_town_dist_km,district_hq_dist_km,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,historical_flood_inundation_pct_EXTERNAL_TOFILL,historical_flood_event_count_EXTERNAL_TOFILL,runoff_coefficient_EXTERNAL_TOFILL,building_footprint_density_EXTERNAL_TOFILL,flood_hazard_score_TARGET,flood_damage_estimate_TARGET,river_proximity_score,elevation_inverse,rainfall_density,flood_exposure,infrastructure_exposure,flood_vulnerability
520948,Dangiwada,Dabhoi,22.186472,73.434297,737.0,160.0,382.0,355.0,43.83,1.532,1,1.0,1.0,2,2,0,7.0,32.0,87.5,11.25,1.306,0.001,1098.4,246.4,42.1,3,0.49,0.12,0.47,43.6,0.7112375533428165,0.011299435028248588,476.3226366001735,346.39,0.72004,0.20600099999999996
520965,Gopalpura,Dabhoi,22.169907,73.49663,517.0,107.0,276.0,241.0,74.27,1.119,1,1.0,0.0,2,3,0,14.0,42.0,25.0,0.2,3.111,0.05,850.0,120.0,45.6,3,0.48,0.09,0.562,35.6,0.311429461227032,0.038461538461538464,206.76234492824128,290.55400000000003,0.628878,0.4173974
520950,Vasaipura,Dabhoi,22.178906,73.405451,534.0,120.0,281.0,253.0,11.24,3.017,0,0.0,0.0,0,3,0,6.0,37.0,87.5,12.15,0.663,0.001,1096.6,244.8,47.4,3,0.53,0.24,0.521,38.8,1.310615989515072,0.011299435028248588,659.4107035478052,278.214,1.571857,0.058560400000000006
520949,Pragpura,Dabhoi,22.180934,73.423394,425.0,93.0,229.0,196.0,75.29,1.66,1,1.0,1.0,1,2,1,7.0,35.0,87.5,11.7,0.888,0.001,1103.8,244.8,45.8,3,0.49,0.13,0.499,27.0,1.0121457489878543,0.011299435028248588,584.6398305084746,212.075,0.82834,0.3756971
520964,Akotadar,Dabhoi,22.17537,73.463987,1395.0,266.0,708.0,687.0,92.9,2.306,0,0.0,0.0,2,2,0,8.0,44.0,87.5,11.25,0.455,0.001,1085.8,245.6,49.1,3,0.52,0.18,0.534,98.9,1.8018018018018016,0.011299435028248588,746.254295532646,744.9300000000001,1.2314040000000002,0.496086
520963,Pansoli,Dabhoi,22.166243,73.452333,2213.0,425.0,1127.0,1086.0,72.39,2.878,1,1.0,0.0,2,3,0,9.0,40.0,87.5,11.7,0.279,0.0,1084.0,246.4,50.8,3,0.54,0.23,0.55,168.4,2.638522427440633,0.011299435028248588,847.5371383893668,1217.15,1.5829000000000002,0.398145
520962,Morpura,Dabhoi,22.16282,73.420509,492.0,95.0,254.0,238.0,48.37,6.15,1,1.0,0.0,0,2,0,5.0,30.0,87.5,11.25,1.118,0.0,1085.8,244.8,43.7,3,0.62,0.49,0.502,41.4,0.8210180623973726,0.011299435028248588,512.6534466477808,246.984,3.0873000000000004,0.2428174
520966,Vadhvana,Dabhoi,22.150349,73.491283,1357.0,301.0,694.0,663.0,50.33,1.744,1,1.0,1.0,1,1,1,8.0,46.0,92.5,12.15,2.571,0.001,1091.2,246.4,32.0,2,0.5,0.14,0.368,64.0,0.3743916136278547,0.0106951871657754,305.57266872024644,499.376,0.641792,0.18521439999999997
520967,Samsherpura,Dabhoi,22.150824,73.481159,383.0,93.0,195.0,188.0,99.48,3.948,1,1.0,1.0,0,1,0,7.0,46.0,92.5,12.15,2.305,0.0,1105.6,246.4,33.8,2,0.57,0.32,0.397,22.6,0.41580041580041577,0.0106951871657754,334.5234493192133,152.05100000000002,1.567356,0.39493560000000005
520968,Kukad,Dabhoi,22.143096,73.46806,1501.0,278.0,773.0,728.0,57.63,2.514,1,1.0,1.0,0,2,0,4.0,35.0,92.5,12.15,2.614,0.0,1093.0,246.4,31.3,2,0.5,0.2,0.365,74.0,0.36845983787767134,0.0106951871657754,302.4349750968456,547.865,0.9176099999999999,0.2103495
520969,Timbi,Dabhoi,22.15226,73.418344,1001.0,204.0,519.0,482.0,62.74,4.102,1,1.0,1.0,1,3,0,3.0,40.0,85.0,10.8,1.69,0.0,1100.2,246.4,40.4,3,0.57,0.33,0.467,69.9,0.5586592178770949,0.011627906976744186,408.9962825278811,467.46700000000004,1.9156340000000003,0.29299580000000003
520970,Tarsana,Dabhoi,22.143425,73.407585,1108.0,228.0,571.0,537.0,48.19,2.565,1,1.0,1.0,2,3,0,3.0,30.0,87.5,11.7,1.318,0.0,1091.2,247.2,42.4,3,0.53,0.21,0.476,71.8,0.7052186177715091,0.011299435028248588,470.75064710957724,527.408,1.22094,0.2293844
520944,Amreshwar,Dabhoi,22.227089,73.472862,788.0,212.0,411.0,377.0,46.83,1.373,1,0.0,1.0,0,2,1,17.0,50.0,97.5,13.05,0.626,0.001,1096.6,244.8,47.0,3,0.48,0.11,0.501,49.3,1.3774104683195594,0.01015228426395939,674.4157441574415,394.788,0.687873,0.2346183
519975,Madodhar,Vaghodia,22.324726,73.419003,4634.0,984.0,2433.0,2201.0,28.85,5.048,1,0.0,1.0,1,3,0,2.0,20.0,97.5,13.05,0.355,0.0,1080.4,246.4,47.2,3,0.6,0.4,0.538,392.7,2.197802197802198,0.01015228426395939,797.3431734317344,2493.092,2.715824,0.15521300000000002
519974,Sangadol,Vaghodia,22.317903,73.442354,2626.0,561.0,1361.0,1265.0,27.38,2.65,0,0.0,0.0,1,2,1,5.0,25.0,92.5,12.15,1.298,0.0,1089.4,246.4,40.5,3,0.53,0.21,0.462,165.1,0.7153075822603719,0.0106951871657754,474.0644038294169,1213.212,1.2243,0.1264956
519971,Chipat,Vaghodia,22.326852,73.514534,408.0,76.0,216.0,192.0,14.46,4.206,0,0.0,0.0,1,2,0,13.0,35.0,87.5,11.25,2.448,0.0,1080.4,247.2,34.2,2,0.58,0.34,0.404,24.8,0.3924646781789639,0.011299435028248588,313.34106728538285,164.83200000000002,1.6992240000000003,0.05841840000000001
520012,Kachhota,Vaghodia,22.265121,73.51416,263.0,70.0,143.0,120.0,34.6,0.892,1,1.0,1.0,1,2,0,14.0,34.0,102.5,13.95,1.042,0.001,1118.2,244.8,45.8,3,0.48,0.07,0.471,14.9,0.8756567425569176,0.00966183574879227,547.6003917727719,123.87299999999999,0.420132,0.162966
519988,Vedpur,Vaghodia,22.312013,73.529351,1603.0,343.0,823.0,780.0,18.4,1.929,1,1.0,1.0,1,2,1,16.0,40.0,85.0,11.25,2.195,0.0,1093.0,248.0,36.9,2,0.45,0.15,0.414,85.9,0.4357298474945534,0.011627906976744186,342.0970266040689,663.6419999999999,0.7986059999999999,0.076176
519986,Ghodadra,Vaghodia,22.305494,73.459221,1564.0,323.0,826.0,738.0,38.94,2.833,1,1.0,0.0,1,2,0,5.0,28.0,100.0,13.5,0.91,0.001,1094.8,246.4,43.8,3,0.53,0.23,0.489,105.8,0.9900990099009901,0.009900990099009901,573.1937172774868,764.7959999999999,1.385337,0.1904166
519987,Asha,Vaghodia,22.308156,73.496906,336.0,87.0,182.0,154.0,47.62,1.455,1,0.0,1.0,1,2,0,10.0,22.0,90.0,11.7,1.351,0.0,1075.0,248.0,41.0,3,0.47,0.12,0.454,19.2,0.6891798759476223,0.01098901098901099,457.25223309230114,152.544,0.6605700000000001,0.2161948
519989,Moti Manekpur,Vaghodia,22.298435,73.531655,806.0,158.0,410.0,396.0,23.95,1.288,1,1.0,1.0,1,2,0,18.0,42.0,87.5,11.25,1.071,0.0,1080.4,248.8,44.3,3,0.48,0.1,0.486,48.5,0.8539709649871904,0.011299435028248588,521.6803476581363,391.716,0.625968,0.11639699999999999
519993,Vasvel,Vaghodia,22.296555,73.472661,1880.0,436.0,994.0,886.0,50.11,2.321,0,0.0,0.0,1,2,1,6.0,25.0,92.5,12.15,1.535,0.0,1091.2,246.4,39.4,3,0.52,0.19,0.444,111.7,0.6116207951070336,0.0106951871657754,430.4536489151874,834.72,1.030524,0.2224884
519992,Saidal,Vaghodia,22.286926,73.50285,1792.0,358.0,923.0,869.0,60.32,1.939,1,1.0,1.0,1,2,0,11.0,32.0,95.0,12.6,2.245,0.0,1093.0,246.4,33.7,2,0.48,0.16,0.388,90.7,0.42643923240938164,0.010416666666666666,336.82588597842835,695.296,0.752332,0.2340416
519985,Timbi,Vaghodia,22.299284,73.418253,685.0,148.0,351.0,334.0,13.43,3.703,0,0.0,0.0,1,3,0,2.0,22.0,97.5,13.05,1.294,0.001,1091.2,245.6,40.3,3,0.56,0.3,0.466,46.7,0.7173601147776183,0.01015228426395939,475.6756756756757,319.21000000000004,1.725598,0.06258380000000001
519996,Dankheda,Vaghodia,22.286677,73.436341,794.0,161.0,405.0,389.0,50.76,3.452,1,1.0,0.0,1,3,0,12.0,22.0,95.0,12.6,0.289,0.001,1112.8,245.6,48.1,3,0.55,0.28,0.535,61.2,2.570694087403599,0.010416666666666666,863.3048875096974,424.79,1.8468200000000001,0.271566
519990,Nani Manekpur,Vaghodia,22.288167,73.543629,207.0,46.0,103.0,104.0,44.44,3.632,1,1.0,1.0,1,2,0,18.0,48.0,97.5,13.95,0.43,0.0,1094.8,248.0,47.0,3,0.56,0.29,0.528,15.9,1.8867924528301885,0.01015228426395939,765.5944055944055,109.296,1.917696,0.2346432
519997,Tavra,Vaghodia,22.286469,73.417679,1427.0,290.0,714.0,713.0,35.88,3.089,0,0.0,0.0,1,2,0,2.0,22.0,97.5,13.05,1.103,0.001,1093.0,247.2,42.2,3,0.54,0.25,0.477,95.7,0.8312551953449708,0.01015228426395939,519.733713742273,680.679,1.473453,0.17114759999999998
519994,Chandpur,Vaghodia,22.285523,73.475938,378.0,85.0,196.0,182.0,61.9,1.109,1,1.0,0.0,1,2,0,12.0,29.0,100.0,13.5,2.684,0.0,1123.6,248.0,32.7,3,0.48,0.09,0.358,16.6,0.35919540229885055,0.009900990099009901,304.9945711183496,135.32399999999998,0.397022,0.221602
520013,Rustampura,Vaghodia,22.276456,73.536888,1460.0,288.0,768.0,692.0,60.07,6.822,1,1.0,1.0,1,2,1,16.0,40.0,100.0,13.5,0.785,0.001,1096.6,247.2,46.8,3,0.65,0.55,0.516,131.4,1.1299435028248588,0.009900990099009901,614.3417366946778,753.36,3.520152,0.3099612
519995,Ambali,Vaghodia,22.278101,73.446408,934.0,206.0,487.0,447.0,35.01,2.42,1,1.0,0.0,1,3,0,9.0,24.0,97.5,13.05,0.688,0.001,1076.8,247.2,45.0,3,0.52,0.19,0.503,62.9,1.2690355329949239,0.01015228426395939,637.914691943128,469.802,1.21726,0.1761003
520010,Gugalpur,Vaghodia,22.267272,73.467115,448.0,105.0,221.0,227.0,50.89,1.085,1,0.0,1.0,1,3,1,7.0,27.0,95.0,13.05,2.216,0.0,1109.2,244.0,36.0,3,0.48,0.09,0.389,21.4,0.43177892918825556,0.010416666666666666,344.9004975124378,174.272,0.422065,0.1979621
520009,Vejalpur,Vaghodia,22.27193,73.405579,1589.0,346.0,841.0,748.0,38.77,3.765,1,1.0,1.0,1,1,0,5.0,25.0,95.0,12.6,0.919,0.001,1089.4,244.8,43.5,3,0.56,0.3,0.492,114.3,0.9813542688910696,0.010416666666666666,567.6915059927046,781.788,1.8523800000000001,0.1907484
520011,Khervadi,Vaghodia,22.262781,73.483262,1207.0,253.0,631.0,576.0,70.17,2.273,1,1.0,1.0,1,3,1,10.0,30.0,100.0,13.5,1.598,0.0,1112.8,243.2,41.4,3,0.52,0.18,0.438,70.2,0.5889281507656066,0.009900990099009901,428.3294842186297,528.666,0.9955740000000001,0.3073446
520018,Vyara,Vaghodia,22.252538,73.422919,4994.0,1097.0,2541.0,2453.0,63.42,2.198,1,1.0,1.0,1,2,0,7.0,30.0,90.0,12.6,1.556,0.001,1080.4,246.4,39.3,3,0.52,0.18,0.447,296.3,0.6038647342995168,0.01098901098901099,422.69170579029736,2232.318,0.982506,0.2834874
520014,Ghoda,Vaghodia,22.264944,73.528892,554.0,116.0,291.0,263.0,3.97,2.541,1,1.0,1.0,1,2,0,17.0,41.0,107.5,14.85,0.04,0.001,1112.8,245.6,53.1,4,0.53,0.2,0.549,41.1,7.142857142857142,0.009216589861751152,1070.0,304.146,1.3950090000000002,0.0217953
520015,Nurpuri,Vaghodia,22.255319,73.516521,356.0,86.0,179.0,177.0,4.21,1.29,1,1.0,1.0,1,3,0,20.0,38.0,102.5,13.05,0.412,0.001,1112.8,246.4,50.5,4,0.49,0.1,0.518,22.8,1.953125,0.00966183574879227,788.1019830028329,184.40800000000002,0.66822,0.0218078
520016,Tarsva,Vaghodia,22.247893,73.482445,1537.0,276.0,772.0,765.0,57.64,1.392,1,1.0,1.0,1,3,0,13.0,35.0,97.5,13.05,0.537,0.0,1105.6,243.2,49.4,4,0.49,0.11,0.508,97.5,1.5698587127158556,0.01015228426395939,719.3233571893298,780.796,0.707136,0.2928112
520017,Jambuwada,Vaghodia,22.235421,73.446638,1233.0,281.0,626.0,607.0,77.45,1.715,1,0.0,1.0,1,2,0,11.0,29.0,97.5,13.05,0.561,0.001,1098.4,245.6,47.4,3,0.5,0.14,0.508,80.3,1.51285930408472,0.01015228426395939,703.6515054452275,626.364,0.8712200000000001,0.393446
520020,Antoli,Vaghodia,22.221961,73.417043,1292.0,303.0,659.0,633.0,56.73,2.239,1,1.0,0.0,1,2,0,15.0,32.0,90.0,11.7,1.029,0.001,1084.0,247.2,42.9,3,0.52,0.18,0.484,83.0,0.8857395925597874,0.01098901098901099,534.2533267619517,625.328,1.0836759999999999,0.27457319999999996
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,1336.0,275.0,695.0,641.0,69.39,2.201,1,0.0,1.0,1,2,1,12.0,32.0,90.0,11.7,0.386,0.001,1082.2,245.6,47.7,3,0.52,0.18,0.528,93.6,2.05761316872428,0.01098901098901099,780.8080808080807,705.408,1.162128,0.3663792
519991,Koba,Vaghodia,22.284556,73.521797,0.0,0.0,0.0,0.0,28.63,0.0,0,0.0,1.0,0,0,0,15.0,39.0,97.5,13.5,2.243,0.001,1080.4,247.2,34.7,2,0.34,0.05,0.367,0.0,0.42680324370465217,0.01015228426395939,333.14831945729264,0.0,0.0,0.1050721
519940,Adiran,Vaghodia,22.436866,73.411595,2423.0,518.0,1236.0,1187.0,12.34,3.139,1,1.0,1.0,1,1,0,18.0,24.0,92.5,12.15,0.16,0.0,1082.2,244.8,48.9,3,0.54,0.25,0.542,184.7,3.846153846153846,0.0106951871657754,932.9310344827587,1313.266,1.701338,0.0668828
519955,Navgam,Vaghodia,22.407331,73.435575,1353.0,312.0,695.0,658.0,22.91,3.324,1,1.0,1.0,1,3,0,20.0,26.0,97.5,12.6,1.187,0.0,1071.4,246.4,41.5,3,0.55,0.27,0.473,91.4,0.777000777000777,0.01015228426395939,489.8948331047096,639.9689999999999,1.5722519999999998,0.1083643
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,3574.0,728.0,1849.0,1725.0,22.19,1.212,1,0.0,1.0,1,2,1,20.0,28.0,92.5,12.15,0.824,0.001,1075.0,245.6,44.3,3,0.49,0.1,0.489,216.3,1.0822510822510822,0.0106951871657754,589.3640350877193,1747.686,0.592668,0.10850910000000001
519956,Gutal,Vaghodia,22.373695,73.447886,3767.0,770.0,1885.0,1882.0,21.79,2.207,0,0.0,0.0,1,3,1,9.0,29.0,92.5,12.15,0.715,0.0,1096.6,246.4,46.2,3,0.52,0.18,0.501,250.5,1.2269938650306749,0.0106951871657754,639.4169096209913,1887.267,1.105707,0.1091679
519964,Juna Rampura,Vaghodia,22.3582,73.410424,1280.0,269.0,675.0,605.0,56.25,4.142,1,0.0,1.0,1,2,0,8.0,23.0,105.0,14.4,2.076,0.0,1093.0,244.8,37.7,3,0.57,0.33,0.413,79.1,0.45955882352941174,0.009433962264150943,355.33159947984393,528.64,1.710646,0.23231249999999998
519967,Dundelav,Vaghodia,22.347733,73.465353,599.0,117.0,302.0,297.0,40.73,2.674,0,0.0,0.0,1,2,0,9.0,29.0,97.5,13.05,0.557,0.001,1069.6,244.8,45.9,3,0.53,0.21,0.513,41.8,1.5220700152207,0.01015228426395939,686.9621066152857,307.28700000000003,1.371762,0.2089449
519973,Goraj,Vaghodia,22.332591,73.47929,5093.0,1073.0,2526.0,2567.0,42.67,3.564,1,1.0,1.0,1,2,1,10.0,30.0,97.5,13.05,0.313,0.001,1100.2,246.4,48.3,3,0.56,0.29,0.535,395.4,2.4213075060532687,0.01015228426395939,837.928408225438,2724.755,1.90674,0.22828450000000003
519965,Nava Rampura,Vaghodia,22.344775,73.408848,608.0,123.0,311.0,297.0,13.82,2.252,1,0.0,1.0,1,2,0,4.0,22.0,97.5,13.05,1.446,0.0,1093.0,244.8,40.6,3,0.52,0.18,0.449,36.2,0.6468305304010349,0.01015228426395939,446.852003270646,272.992,1.011148,0.0620518
519966,Vesaniya,Vaghodia,22.342325,73.438877,1007.0,224.0,529.0,478.0,4.77,2.358,1,0.0,1.0,1,3,0,7.0,27.0,100.0,13.5,2.788,0.0,1080.4,244.8,30.1,2,0.52,0.19,0.355,47.9,0.3462603878116344,0.009900990099009901,285.21647307286173,357.48499999999996,0.83709,0.016933499999999997
519968,Valva,Vaghodia,22.342418,73.503181,700.0,151.0,358.0,342.0,20.57,2.767,1,1.0,0.0,1,2,0,12.0,34.0,92.5,12.15,0.619,0.001,1094.8,246.4,45.8,3,0.53,0.22,0.509,48.9,1.3908205841446455,0.0106951871657754,676.2198888202594,356.3,1.408403,0.1047013
519969,Hamirpuri,Vaghodia,22.339955,73.525062,127.0,32.0,73.0,54.0,64.57,1.74,1,0.0,1.0,1,2,0,12.0,34.0,95.0,12.6,2.02,0.0,1082.2,248.0,35.5,2,0.5,0.14,0.407,6.6,0.4716981132075471,0.010416666666666666,358.34437086092714,51.689,0.7081799999999999,0.2627999
519970,Dharola,Vaghodia,22.334722,73.546397,283.0,60.0,151.0,132.0,27.56,0.493,0,0.0,0.0,1,2,0,15.0,37.0,97.5,11.7,3.608,0.05,1071.4,246.4,24.5,2,0.3,0.05,0.266,8.9,0.2696871628910464,0.01015228426395939,232.50868055555554,75.278,0.131138,0.0733096
519972,Gambhirpura,Vaghodia,22.333731,73.521104,711.0,137.0,350.0,361.0,35.3,8.887,1,0.0,1.0,1,2,0,13.0,35.0,92.5,12.15,2.311,0.0,1084.0,247.2,33.2,2,0.72,0.71,0.42,57.4,0.41476565740356697,0.0106951871657754,327.3935366958623,298.62,3.73254,0.14825999999999998
519768,Wankaner,Savli,22.552458,73.177017,8770.0,1598.0,4596.0,4174.0,7.17,5.344,1,1.0,1.0,2,2,1,5.0,36.0,92.5,11.7,2.523,0.001,1066.0,247.2,31.3,2,0.61,0.43,0.388,547.4,0.38124285169653066,0.0106951871657754,302.5830258302583,3402.76,2.073472,0.0278196
519787,Bhadarva,Savli,22.510437,73.129922,5951.0,1253.0,3069.0,2882.0,7.14,11.02,0,0.0,0.0,2,2,1,12.0,32.0,105.0,14.4,1.382,0.001,1082.2,247.2,39.6,3,0.78,0.75,0.494,578.8,0.6747638326585695,0.009433962264150943,454.32409739714535,2939.794,5.44388,0.03527159999999999
519794,Ranipura B,Savli,22.50843,73.174065,482.0,96.0,255.0,227.0,0.0,0.699,1,0.0,1.0,0,2,0,10.0,40.0,100.0,12.6,1.648,0.001,1076.8,246.4,37.7,2,0.47,0.06,0.428,24.6,0.5720823798627003,0.009900990099009901,406.6465256797583,206.296,0.299172,0.0
519790,Khandi,Savli,22.499195,73.100319,1467.0,300.0,763.0,704.0,0.95,13.216,1,1.0,0.0,0,2,0,19.0,22.0,97.5,12.15,1.105,0.001,1080.4,246.4,41.8,3,0.85,0.75,0.523,151.1,0.8298755186721991,0.01015228426395939,513.2541567695962,767.241,6.911968,0.0049685
519789,Jalampura,Savli,22.502329,73.105973,837.0,163.0,431.0,406.0,0.0,4.756,1,1.0,0.0,2,2,0,17.0,24.0,97.5,13.5,1.357,0.001,1071.4,248.0,40.1,3,0.59,0.38,0.467,60.7,0.6863417982155113,0.01015228426395939,454.5608824777259,390.879,2.2210520000000002,0.0
519792,Raniya,Savli,22.495709,73.133102,3279.0,705.0,1711.0,1568.0,10.95,4.822,1,0.0,1.0,2,2,0,13.0,26.0,107.5,14.85,2.948,0.001,1076.8,247.2,28.5,2,0.59,0.39,0.356,182.5,0.32808398950131235,0.009216589861751152,272.74569402228974,1167.3239999999998,1.716632,0.038981999999999996
519793,Mahapura,Savli,22.495327,73.160927,694.0,139.0,358.0,336.0,2.74,5.832,1,0.0,1.0,1,2,0,14.0,24.0,105.0,14.4,1.559,0.0,1078.6,246.4,38.4,3,0.62,0.47,0.457,52.5,0.6027727546714888,0.009433962264150943,421.49277061352086,317.158,2.665224,0.012521800000000001
519810,Anjesar,Savli,22.480895,73.17266,2334.0,438.0,1262.0,1072.0,14.4,4.387,1,1.0,0.0,1,2,0,12.0,24.0,90.0,11.7,0.322,0.001,1071.4,247.2,47.5,3,0.58,0.35,0.542,192.1,2.3696682464454972,0.01098901098901099,810.4387291981845,1265.028,2.377754,0.07804800000000002
519791,Poicha Raniya,Savli,22.475894,73.114821,2945.0,590.0,1553.0,1392.0,20.92,3.83,1,1.0,0.0,1,2,1,16.0,18.0,95.0,12.15,2.597,0.0,1084.0,248.0,31.1,2,0.56,0.31,0.376,163.2,0.3707823507601038,0.010416666666666666,301.36224631637475,1107.32,1.44008,0.07865920000000001
519811,Moksi,Savli,22.468066,73.147281,5706.0,1248.0,2974.0,2732.0,8.53,4.775,1,1.0,1.0,2,2,1,22.0,26.0,97.5,13.05,0.31,0.001,1073.2,248.8,46.9,3,0.59,0.38,0.541,479.2,2.4390243902439024,0.01015228426395939,819.236641221374,3086.9460000000004,2.5832750000000004,0.046147299999999995
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,3711.0,712.0,1930.0,1781.0,4.28,3.383,1,1.0,1.0,0,2,1,10.0,35.0,100.0,14.4,2.929,0.001,1075.0,246.4,28.6,2,0.55,0.27,0.351,186.1,0.3301419610432486,0.009900990099009901,273.60651565283786,1302.561,1.187433,0.015022800000000001
519788,Parthampura Khandi,Savli,22.511161,73.118198,898.0,195.0,466.0,432.0,17.15,2.906,1,1.0,1.0,2,2,0,15.0,26.0,92.5,12.15,0.84,0.001,1073.2,248.0,43.5,3,0.54,0.23,0.496,61.6,1.0638297872340425,0.0106951871657754,583.2608695652175,445.408,1.441376,0.08506399999999999
519824,Dodka,Vadodara Rural,22.455062,73.112726,3724.0,716.0,1969.0,1755.0,5.91,4.836,1,0.0,1.0,2,2,1,9.0,28.0,90.0,12.15,2.382,0.0,1093.0,248.8,33.0,2,0.6,0.39,0.402,234.1,0.40290088638195,0.01098901098901099,323.18154937906564,1497.048,1.9440720000000002,0.0237582
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,3974.0,796.0,2129.0,1845.0,5.23,7.964,1,0.0,1.0,2,2,1,10.0,22.0,97.5,13.05,0.691,0.001,1062.4,247.2,44.6,3,0.69,0.64,0.529,387.9,1.2642225031605563,0.01015228426395939,628.2672974571261,2102.246,4.212956,0.027666700000000006
519747,Ankaliya,Savli,22.616419,73.377167,1067.0,240.0,571.0,496.0,21.37,2.409,1,1.0,1.0,1,2,0,12.0,40.0,97.5,13.05,1.111,0.001,1075.0,248.0,41.7,3,0.52,0.19,0.474,67.7,0.8257638315441783,0.01015228426395939,509.23732828043586,505.758,1.1418659999999998,0.10129379999999999
519756,Lachhanpura,Savli,22.614795,73.22513,1201.0,252.0,623.0,578.0,14.32,4.882,0,0.0,0.0,0,2,0,9.0,45.0,87.5,11.25,1.113,0.001,1078.6,248.8,43.3,3,0.6,0.39,0.502,94.3,0.8244023083264632,0.011299435028248588,510.45906294368194,602.902,2.450764,0.0718864
519750,Mevli,Savli,22.614616,73.329978,3775.0,755.0,1989.0,1786.0,7.42,4.135,1,1.0,1.0,0,2,1,13.0,45.0,95.0,12.6,1.244,0.002,1075.0,249.6,41.0,3,0.57,0.33,0.473,267.2,0.744047619047619,0.010416666666666666,479.05525846702324,1785.5749999999998,1.955855,0.0350966
519748,Dhantej,Savli,22.597216,73.356397,5470.0,1173.0,2819.0,2651.0,11.81,3.438,1,1.0,0.0,1,2,1,16.0,40.0,95.0,12.6,0.272,0.001,1109.2,251.2,48.8,3,0.55,0.28,0.539,424.6,2.6881720430107525,0.010416666666666666,872.0125786163522,2948.3300000000004,1.8530820000000001,0.06365590000000002
519795,Namisara,Savli,22.515105,73.189227,2102.0,476.0,1113.0,989.0,14.03,2.158,1,1.0,1.0,0,2,1,9.0,34.0,85.0,11.25,0.896,0.001,1076.8,247.2,45.7,3,0.51,0.17,0.513,141.9,1.0040160642570282,0.011627906976744186,567.9324894514768,1078.326,1.107054,0.0719739
519734,Latva,Desar,22.667525,73.366624,1635.0,348.0,856.0,779.0,3.55,5.125,0,0.0,0.0,0,2,0,12.0,54.0,87.5,11.25,0.061,0.001,1078.6,250.4,50.7,3,0.6,0.41,0.576,149.4,6.211180124223603,0.011299435028248588,1016.588124410933,941.7599999999999,2.952,0.020447999999999997
519724,Bhila,Desar,22.666808,73.359725,325.0,80.0,176.0,149.0,0.0,2.642,0,0.0,0.0,0,2,0,13.0,55.0,90.0,11.7,0.512,0.001,1069.6,248.8,46.4,3,0.53,0.21,0.522,23.1,1.6339869281045751,0.01098901098901099,707.4074074074074,169.65,1.379124,0.0
519730,Vansiya,Desar,22.664588,73.398534,1144.0,256.0,607.0,537.0,4.11,4.417,0,0.0,0.0,1,2,0,19.0,61.0,87.5,11.25,0.361,0.001,1078.6,250.4,48.6,3,0.58,0.35,0.552,95.9,2.1691973969631237,0.011299435028248588,792.5055106539309,631.488,2.438184,0.022687200000000005
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,361.0,84.0,198.0,163.0,1.66,1.823,0,0.0,0.0,0,3,0,14.0,56.0,90.0,11.25,2.02,0.002,1087.6,249.6,35.9,2,0.5,0.15,0.412,19.2,0.4716981132075471,0.01098901098901099,360.13245033112577,148.732,0.751076,0.006839199999999999
519721,Gorsan,Desar,22.66062,73.317646,717.0,136.0,368.0,349.0,0.0,3.515,1,1.0,0.0,0,3,0,18.0,51.0,85.0,11.25,0.56,0.002,1076.8,248.8,47.7,3,0.56,0.28,0.545,56.3,1.5151515151515151,0.011627906976744186,690.2564102564102,390.76500000000004,1.9156750000000002,0.0
519720,Shihora,Desar,22.657088,73.2868,6021.0,1208.0,3122.0,2899.0,7.64,4.848,1,1.0,0.0,0,3,0,15.0,48.0,90.0,11.7,1.574,0.003,1062.4,249.6,38.8,3,0.6,0.39,0.459,432.2,0.5973715651135005,0.01098901098901099,412.7428127428128,2763.639,2.225232,0.0350676
519733,Limdi,Desar,22.654626,73.385685,960.0,188.0,499.0,461.0,14.69,2.682,0,0.0,0.0,0,2,0,8.0,59.0,90.0,11.7,0.102,0.001,1084.0,250.4,50.5,3,0.53,0.21,0.552,72.1,4.9504950495049505,0.01098901098901099,983.666061705989,529.9200000000001,1.480464,0.0810888
519731,Ghanta,Desar,22.65819,73.403154,163.0,32.0,84.0,79.0,0.0,0.639,1,1.0,0.0,0,2,0,11.0,57.0,87.5,10.8,0.087,0.001,1078.6,250.4,50.9,3,0.47,0.05,0.555,10.7,5.347593582887701,0.011299435028248588,992.2723091076357,90.465,0.35464500000000004,0.0
